# VERSION=1.0
# NAME=Protein levels for normal Liver
# DESCRIPTION= data from the Human Protein Atlas - "Normal tissue data". Protein levels are categorized in "High", "Medium", "Low", or "Not detected". It was included all levels of confidence. Color was categorized as -1 (dark red) for "High", -0.66 (medium red) for "Medium", -0.33 (light red) for "Low", and 0 (white) for "Not detected". Only hepatocytes annotated genes were used. 13453 genes included. 22/06/2022.
# CONTACT= ONTOX UL team. lc.ladeira@uliege.be
# REFERENCE= Karlsson, Max, Cheng Zhang, Loren Méar, Wen Zhong, Andreas Digre, Borbala Katona, Evelina Sjöstedt, et al. 2021. “A Single–Cell Type Transcriptomics Map of Human Tissues.” Science Advances 7 (31): 1–10. https://doi.org/10.1126/sciadv.abh2169.
name	value	
ANAPC7	-0.66
TPK1	-0.66
HBG2	-0.66
ZNF782	-0.66
ZNF418	-0.66
DAPK1	-0.66
MAML3	-0.66
ARID5A	-0.66
PPTC7	-0.66
NHLRC2	-0.66
LAGE3	-0.66
WDR5B	-0.66
NPIPB9	-0.66
ZNF763	-0.66
MAFG	-0.66
H3C12	-0.66
TBC1D9B	-0.66
GTF2E2	-0.66
DDI2	-0.66
SVIL	-0.66
PELI1	-0.66
UAP1L1	-0.66
H3C4	-0.66
IPP	-0.66
PIGN	-0.66
HOXA4	-0.66
ENTPD6	-0.66
MPEG1	-0.66
PDCD1LG2	-0.66
RPE	-0.66
RPL37A	-0.66
ZNF81	-0.66
TAF13	-0.66
ATAD3A	-0.66
FAM118B	-0.66
INKA2	-0.66
CYRIA	-0.66
ZNF677	-0.66
FCHSD1	-0.66
RPL12	-0.66
MPZL1	-0.66
MRPL42	-0.66
NPIPB13	-0.66
NPIPB6	-0.66
SVIP	-0.66
DDRGK1	-0.66
CLEC4C	-0.66
SZT2	-0.66
ZXDA	-0.66
RPS6KL1	-0.66
QRICH1	-0.66
PEG3	-0.66
DCAF12L2	-0.66
SPRED2	-0.66
ITSN2	-0.66
TCAF1	-0.66
ZNF69	-0.66
TXNRD1	-0.66
YTHDF2	-0.66
KLHL9	-0.66
TTC37	-0.66
UNC13B	-0.66
MT-CYB	-0.66
GPATCH3	-0.66
RPL10A	-0.66
RASSF9	-0.66
KTI12	-0.66
FICD	-0.66
DCAF12L1	-0.66
DCLRE1A	-0.66
APRT	-0.66
ARMCX6	-0.66
INF2	-0.66
EFCAB2	-0.66
H3C15	-0.66
PCMTD2	-0.66
LIME1	-0.66
SYS1	-0.66
INPP5B	-0.66
TRAF3IP1	-0.66
GIGYF2	-0.66
C2orf72	-0.66
TMEM273	-0.66
BMPR2	-0.66
AGPAT1	-0.66
FKBPL	-0.66
SMIM5	-0.66
SDHD	-0.66
LAYN	-0.66
GPANK1	-0.66
ZNF814	-0.66
POU5F1	-0.66
PPP1R11	-0.66
TCTN1	-0.66
UQCC3	-0.66
IPO7	-0.66
SAMD9	-0.66
EXOC3L4	-0.66
CRYZL1	-0.66
DNAJC19	-0.66
ELOA2	-0.66
RAB12	-0.66
SACM1L	-0.66
SLC48A1	-0.66
IGHG4	-0.66
IGHG2	-0.66
ZNF580	-0.66
CEP43	-0.66
CHUK	-0.66
COG8	-0.66
SRA1	-0.66
KCTD11	-0.66
NAXD	-0.66
GANC	-0.66
TTLL3	-0.66
MRPL23	-0.66
SH3D21	-0.66
FIS1	-0.66
NEURL1B	-0.66
HAUS3	-0.66
ZSWIM8	-0.66
IFRD2	-0.66
NPIPA8	-0.66
NPIPA7	-0.66
RPL17-C18orf32	-0.66
RSC1A1	-0.66
CYB5RL	-0.66
FNIP1	-0.66
ZNF579	-0.66
NBPF1	-0.66
UMAD1	-0.66
ZBED8	-0.66
TIGD1	-0.66
VPS52	-0.66
C4B	-0.66
NPIPA3	-0.66
MCRIP1	-0.66
RPL41	-0.66
ACBD6	-0.66
SETSIP	-0.66
PET117	-0.66
NPIPA9	-0.66
NPIPB7	-0.66
GPX1	-0.66
RPS28	-0.66
UQCRHL	-0.66
B3GNT9	-0.66
CDKN2AIPNL	-0.66
C2orf74	-0.66
MRPS17	-0.66
C1orf226	-0.66
PPIL3	-0.66
RDH14	-0.66
NSUN6	-0.66
CRCP	-0.66
ATP5MF	-0.66
PISD	-0.66
HOGA1	-0.66
TCP10L	-0.66
MRPL33	-0.66
NAA80	-0.66
TNFRSF6B	-0.66
NPIPB5	-0.66
JMJD7	-0.66
TMEM141	-0.66
AL645922.1	-0.66
SCARF2	-0.66
N4BP2L2	-0.66
CDK11B	-0.66
ABHD14A	-0.66
NAIP	-0.66
TRMT9B	-0.66
SMIM20	-0.66
SELENOP	-0.66
SHLD3	-0.66
CCDC71L	-0.66
NPIPB11	-0.66
CHMP4A	-0.66
AL136295.1	-0.66
CKLF-CMTM1	-0.66
NPIPA2	-0.66
DPP3	-0.66
ANKHD1-EIF4EBP3	-0.66
HTD2	-0.66
EID1	-0.66
AC135050.2	-0.66
ASIC5	-0.66
AP003108.2	-0.66
DENND11	-0.66
PDF	-0.66
BCL2L2-PABPN1	-0.66
NDUFC2-KCTD14	-0.66
THTPA	-0.66
MRPL46	-0.66
AC090527.2	-0.66
AC012184.2	-0.66
AC092718.2	-0.66
CCPG1	-0.66
BOP1	-0.66
GAN	-0.66
AC139530.2	-0.66
ZNF234	-0.66
IKBKE	-0.66
RNF115	-0.66
FSBP	-0.66
SRGAP2	-0.66
BAHCC1	-0.66
STRADA	-0.66
NBPF15	-0.66
AC093155.3	-0.66
ZNF224	-0.66
NBPF12	-0.66
FAM156A	-0.66
H3Y2	-0.66
TRABD2B	-0.66
NBPF9	-0.66
HSPE1-MOB4	-0.66
H4C14	-0.66
NBPF10	-0.66
POM121C	-0.66
CD24	-0.66
DCP1A	-0.66
H3-2	-0.66
H3C8	-0.66
RCC1L	-0.66
H3C6	-0.66
MLLT6	-0.66
H4C13	-0.66
H3C11	-0.66
H3C1	-0.66
ARHGAP23	-0.66
DUSP14	-0.66
H4C9	-0.66
PIK3R6	-0.66
H3C7	-0.66
PSMB3	-0.66
MYO19	-0.66
H3C10	-0.66
IQCJ-SCHIP1	-0.66
AP001273.2	-0.66
TBCE	-0.66
TBCE	-0.66
DERPC	-0.66
H3C2	-0.66
H3C3	-0.66
DUS4L-BCAP29	-0.66
C8orf44-SGK3	-0.66
ALS2	-0.66
RECQL	-0.66
RPAP3	-0.66
ITGA3	-0.66
BAIAP2L1	-0.66
IFRD1	-0.66
PSMB1	-0.66
AKAP8L	-0.66
TTC19	-0.66
CEP68	-0.66
UFL1	-0.66
NPC1L1	-0.66
WWTR1	-0.66
CYP3A43	-0.66
ALAS1	-0.66
AKAP11	-0.66
GAB2	-0.66
ATP6V0A1	-0.66
FAM136A	-0.66
MYOM2	-0.66
PI4K2B	-0.66
CLEC16A	-0.66
CDH1	-0.66
HSPA5	-0.66
KATNIP	-0.66
USP28	-0.66
ARHGEF5	-0.66
MSMO1	-0.66
KCNQ1	-0.66
ZNF280C	-0.66
ATP2B4	-0.66
CS	-0.66
KARS1	-0.66
PDIA5	-0.66
NDUFB4	-0.66
ZC3H15	-0.66
GOLGA5	-0.66
IARS2	-0.66
INPP5A	-0.66
TTC7A	-0.66
LRP6	-0.66
POLB	-0.66
ATP2B1	-0.66
DAZAP1	-0.66
ALDH3A2	-0.66
ACADVL	-0.66
IGF2BP2	-0.66
PICALM	-0.66
CDHR2	-0.66
MGLL	-0.66
HACD3	-0.66
MKRN2	-0.66
REXO2	-0.66
ACACB	-0.66
PCM1	-0.66
KIF22	-0.66
DDX1	-0.66
SMARCA2	-0.66
ATP8B1	-0.66
COBLL1	-0.66
RPS5	-0.66
EIF3I	-0.66
EPDR1	-0.66
SEPHS1	-0.66
ERO1B	-0.66
ZW10	-0.66
PSMC5	-0.66
AAMDC	-0.66
NSFL1C	-0.66
TESC	-0.66
GCN1	-0.66
SIRT4	-0.66
GANAB	-0.66
MLF2	-0.66
BLVRB	-0.66
RAB11FIP3	-0.66
GOLGA3	-0.66
FH	-0.66
ZC3HC1	-0.66
GEMIN2	-0.66
PHGDH	-0.66
FKBP5	-0.66
HSP90AB1	-0.66
NDUFB7	-0.66
UPB1	-0.66
HIRA	-0.66
TRIOBP	-0.66
SAMM50	-0.66
ST13	-0.66
DHRS7	-0.66
PCK2	-0.66
PCIF1	-0.66
GSS	-0.66
NDRG3	-0.66
TCFL5	-0.66
PRPS2	-0.66
RGCC	-0.66
TRADD	-0.66
POLR2C	-0.66
PSMD7	-0.66
PLA2G15	-0.66
MLYCD	-0.66
NUBP1	-0.66
TOX3	-0.66
AQP9	-0.66
CTSH	-0.66
CD276	-0.66
CA2	-0.66
SLC39A14	-0.66
UBXN8	-0.66
SF3A2	-0.66
TIMM50	-0.66
GPI	-0.66
DNASE2	-0.66
CRTC1	-0.66
PON2	-0.66
GRB10	-0.66
COBL	-0.66
C1GALT1	-0.66
AHR	-0.66
CLIP2	-0.66
MPDZ	-0.66
PHYH	-0.66
EIF3A	-0.66
LHPP	-0.66
PITRM1	-0.66
DNAJC12	-0.66
PBLD	-0.66
PNPO	-0.66
PFN1	-0.66
LRRC59	-0.66
SULT1E1	-0.66
ELF2	-0.66
AADAT	-0.66
CTSC	-0.66
OSBP	-0.66
CCDC86	-0.66
PDHX	-0.66
PSMD9	-0.66
CLEC2B	-0.66
MRPL18	-0.66
RAB23	-0.66
ASCC3	-0.66
EYA4	-0.66
BYSL	-0.66
DNPH1	-0.66
GMDS	-0.66
TENT4A	-0.66
NNT	-0.66
AGXT2	-0.66
PPWD1	-0.66
ERGIC1	-0.66
SF3B6	-0.66
TP53I3	-0.66
RPS15	-0.66
ACADL	-0.66
GLS	-0.66
EHBP1	-0.66
MLPH	-0.66
RMDN2	-0.66
DARS1	-0.66
SDC1	-0.66
PLCL1	-0.66
MSH6	-0.66
DHCR24	-0.66
MECR	-0.66
ATP5PB	-0.66
HDAC1	-0.66
SWT1	-0.66
WARS2	-0.66
KMO	-0.66
ECE1	-0.66
CD46	-0.66
IRF6	-0.66
PPP1R8	-0.66
CAMSAP2	-0.66
ALDH8A1	-0.66
VAMP8	-0.66
RPN2	-0.66
STBD1	-0.66
NDUFB3	-0.66
GDA	-0.66
NDUFA8	-0.66
HDHD3	-0.66
NPC2	-0.66
ACOT2	-0.66
CUTC	-0.66
GOT1	-0.66
ACAT2	-0.66
SIL1	-0.66
TMPO	-0.66
EPHX2	-0.66
LYPLA1	-0.66
PDS5A	-0.66
CLCC1	-0.66
SERAC1	-0.66
PRXL2A	-0.66
ACO1	-0.66
AKR1D1	-0.66
P4HA1	-0.66
PRDX4	-0.66
SDC4	-0.66
PTGIS	-0.66
MPHOSPH10	-0.66
ATP8A1	-0.66
SERPINB6	-0.66
NQO2	-0.66
GNMT	-0.66
GLO1	-0.66
SSR1	-0.66
VASP	-0.66
FLRT3	-0.66
MKKS	-0.66
RALY	-0.66
ASL	-0.66
NSRP1	-0.66
CANX	-0.66
TPST2	-0.66
MPST	-0.66
CDO1	-0.66
NECTIN2	-0.66
APOE	-0.66
CHMP2A	-0.66
LRRC47	-0.66
HABP4	-0.66
ANO1	-0.66
CHD1L	-0.66
FMO5	-0.66
LLGL1	-0.66
DNAJB1	-0.66
EFR3A	-0.66
DDC	-0.66
ITGB4	-0.66
RIDA	-0.66
SCO1	-0.66
MPRIP	-0.66
POSTN	-0.66
TBC1D8B	-0.66
CNDP2	-0.66
GIMAP4	-0.66
PPHLN1	-0.66
GRHL1	-0.66
DDB2	-0.66
CTSL	-0.66
PSAT1	-0.66
P2RX4	-0.66
ORC3	-0.66
GNS	-0.66
CEP350	-0.66
CYP27A1	-0.66
NDUFB5	-0.66
MARCHF7	-0.66
BIN1	-0.66
BAAT	-0.66
GRHPR	-0.66
KLC4	-0.66
FLOT1	-0.66
TPMT	-0.66
SLC37A4	-0.66
SQOR	-0.66
SLTM	-0.66
KYAT3	-0.66
HADHB	-0.66
LRPPRC	-0.66
KIF11	-0.66
TACC2	-0.66
PLCE1	-0.66
BARD1	-0.66
IDH1	-0.66
SPPL2A	-0.66
ENPEP	-0.66
PEX5	-0.66
VPS37B	-0.66
GRTP1	-0.66
GPR65	-0.66
SLC27A2	-0.66
ETFA	-0.66
FURIN	-0.66
UQCRC2	-0.66
SCRN2	-0.66
ABCA8	-0.66
SAT2	-0.66
CACNA1A	-0.66
HDGF	-0.66
ANXA9	-0.66
CREB3L4	-0.66
C1orf131	-0.66
PDIA6	-0.66
RPL32	-0.66
ATG3	-0.66
OCIAD2	-0.66
TPBG	-0.66
TMEM181	-0.66
GIGYF1	-0.66
ATP6V1B2	-0.66
ADHFE1	-0.66
LACTB2	-0.66
DPYS	-0.66
EBAG9	-0.66
AUH	-0.66
ALAD	-0.66
A1CF	-0.66
RGS10	-0.66
GAS2	-0.66
TNKS1BP1	-0.66
TKFC	-0.66
OXSM	-0.66
SLC2A13	-0.66
MIPOL1	-0.66
NR3C2	-0.66
GPATCH11	-0.66
OBI1	-0.66
MBNL1	-0.66
CDYL	-0.66
CARHSP1	-0.66
ACMSD	-0.66
MERTK	-0.66
CEBPG	-0.66
SREK1	-0.66
C4orf19	-0.66
CXADR	-0.66
SLC16A1	-0.66
DEPTOR	-0.66
UGT2B4	-0.66
TIAM1	-0.66
SCAF4	-0.66
CDK20	-0.66
FAM122B	-0.66
UBE2L6	-0.66
AIFM1	-0.66
CPT2	-0.66
CREB3L1	-0.66
SLC38A10	-0.66
WASF2	-0.66
F11R	-0.66
PINK1	-0.66
NDUFS2	-0.66
CCAR2	-0.66
MRPL10	-0.66
CYB5R1	-0.66
NAE1	-0.66
UROC1	-0.66
ABR	-0.66
NDUFV3	-0.66
RPL8	-0.66
KASH5	-0.66
ASGR2	-0.66
CLPB	-0.66
ZFPL1	-0.66
PDZK1IP1	-0.66
AK4	-0.66
ALPL	-0.66
PEX13	-0.66
CLDN1	-0.66
NAXE	-0.66
SUCLG1	-0.66
RBM47	-0.66
U2SURP	-0.66
RPN1	-0.66
RFC4	-0.66
TKT	-0.66
GNL3	-0.66
BDH2	-0.66
PLXNB1	-0.66
MST1R	-0.66
SAP30	-0.66
ERAP2	-0.66
TLR3	-0.66
SUN1	-0.66
SLC4A2	-0.66
MYORG	-0.66
PSIP1	-0.66
ALDH1A1	-0.66
SVEP1	-0.66
CLDN3	-0.66
ARHGAP12	-0.66
CFL2	-0.66
HPRT1	-0.66
NDRG2	-0.66
MOAP1	-0.66
CACNB2	-0.66
SGPL1	-0.66
CYB5A	-0.66
TUB	-0.66
HSP90B1	-0.66
PPIB	-0.66
LDHD	-0.66
UGT1A6	-0.66
DUS2	-0.66
ENGASE	-0.66
MYO5B	-0.66
STIM1	-0.66
EEF2	-0.66
SPRYD3	-0.66
NDUFV1	-0.66
NUDT8	-0.66
ABCA3	-0.66
HEXIM2	-0.66
SERINC2	-0.66
GFM1	-0.66
SPNS1	-0.66
ONECUT1	-0.66
TMEM192	-0.66
TMED10	-0.66
GPRC5C	-0.66
KRT8	-0.66
TRMT61B	-0.66
CANT1	-0.66
GLOD5	-0.66
ETFDH	-0.66
GPHN	-0.66
PAH	-0.66
CYCS	-0.66
PPP1CA	-0.66
RAB43	-0.66
ADH6	-0.66
GRK2	-0.66
PPP1R3B	-0.66
EHBP1L1	-0.66
CHD2	-0.66
PSMD1	-0.66
MSRB3	-0.66
PDZK1	-0.66
YIF1A	-0.66
KCTD13	-0.66
PSMD2	-0.66
BANF1	-0.66
PTPN2	-0.66
BAIAP2	-0.66
LRRN1	-0.66
DPP7	-0.66
SAMD9L	-0.66
UBE2N	-0.66
GEN1	-0.66
ZHX2	-0.66
TUFM	-0.66
FUCA1	-0.66
SERTAD2	-0.66
FAHD1	-0.66
RCC1	-0.66
F2	-0.66
SLC36A4	-0.66
SSR4	-0.66
AATK	-0.66
SGSH	-0.66
MRPS11	-0.66
RAD51B	-0.66
AP1S2	-0.66
KPNA2	-0.66
TBL3	-0.66
TRAIP	-0.66
H1-10	-0.66
DGAT1	-0.66
SH3BGR	-0.66
P4HB	-0.66
PCYT2	-0.66
ESPN	-0.66
ADH1A	-0.66
UBQLN2	-0.66
SERPINA5	-0.66
FAM221A	-0.66
MAOA	-0.66
MPHOSPH8	-0.66
SIAH1	-0.66
MME	-0.66
TECPR2	-0.66
GM2A	-0.66
CRACDL	-0.66
FAM3C	-0.66
ANXA4	-0.66
ANXA6	-0.66
ENPP1	-0.66
ZNF433	-0.66
TOR4A	-0.66
MIER1	-0.66
MAN1A2	-0.66
CTNND1	-0.66
MT-CO1	-0.66
CHAMP1	-0.66
MT-ND3	-0.66
KIAA0753	-0.66
MFAP3L	-0.66
NAGA	-0.66
DDO	-0.66
GDI1	-0.66
HSD17B8	-0.66
PSMB8	-0.66
ATXN2	-0.66
CD177	-0.66
TRIM13	-0.66
PSENEN	-0.66
ZBTB10	-0.66
SCAF8	-0.66
ERV3-1	-0.66
NDUFS3	-0.66
RPS29	-0.66
GALT	-0.66
ALG3	-0.66
IFI30	-0.66
PARG	-0.66
ACAD11	-0.66
ATP5PO	-0.66
AMACR	-0.66
EIF6	-0.66
NFS1	-0.66
PGAM5	-0.66
CHCHD10	-0.66
NDUFA7	-0.66
LAS1L	-0.66
TFPI	-0.66
KDM1A	-0.66
ARHGAP33	-0.66
CREBBP	-0.66
LAMP2	-0.66
AGK	-0.66
COX10	-0.66
CCDC124	-0.66
LUC7L	-0.66
NFIX	-0.66
RNF216	-0.66
POLR3B	-0.66
SNAI2	-0.66
MRE11	-0.66
C8B	-0.66
GLRX2	-0.66
PIAS1	-0.66
PEX3	-0.66
ADSS2	-0.66
PSMA4	-0.66
PARP3	-0.66
JKAMP	-0.66
SIKE1	-0.66
NOP58	-0.66
SNRNP40	-0.66
U2AF2	-0.66
HIPK2	-0.66
NTHL1	-0.66
SPEN	-0.66
SMARCD1	-0.66
POLR1H	-0.66
EIF2B3	-0.66
CAMK2A	-0.66
SMARCE1	-0.66
ST6GAL1	-0.66
MRPS34	-0.66
LMAN1	-0.66
ENO1	-0.66
ZNF638	-0.66
RAB7A	-0.66
TOP2B	-0.66
SNRPA	-0.66
ITCH	-0.66
SDF4	-0.66
SAR1A	-0.66
RIF1	-0.66
PDS5B	-0.66
YTHDC1	-0.66
STARD7	-0.66
TXLNA	-0.66
MECOM	-0.66
RRN3	-0.66
DDHD2	-0.66
SRRT	-0.66
SF3B2	-0.66
KHSRP	-0.66
XRN2	-0.66
ESF1	-0.66
FUS	-0.66
SPTLC1	-0.66
DNAJB11	-0.66
AARS1	-0.66
GLG1	-0.66
DLD	-0.66
HNRNPC	-0.66
CDC5L	-0.66
ABL1	-0.66
PALMD	-0.66
PSMD8	-0.66
TECR	-0.66
SNAP29	-0.66
PPIL2	-0.66
SUN2	-0.66
PDGFB	-0.66
RANGAP1	-0.66
PHF5A	-0.66
FKBP3	-0.66
SNW1	-0.66
EIF5	-0.66
APEX1	-0.66
PABPN1	-0.66
TM9SF1	-0.66
CSTF1	-0.66
CSNK2A1	-0.66
NOP56	-0.66
JAG1	-0.66
ZNF500	-0.66
CLCN7	-0.66
BCKDK	-0.66
AAGAB	-0.66
LACTB	-0.66
SGK3	-0.66
BPNT2	-0.66
EEF1D	-0.66
ASAH1	-0.66
MAN2B1	-0.66
NUCB1	-0.66
AKAP8	-0.66
RABAC1	-0.66
CARD8	-0.66
PRPF31	-0.66
COPE	-0.66
ARMC6	-0.66
FKBP8	-0.66
OGDH	-0.66
AP1S1	-0.66
PHF14	-0.66
PLGRKT	-0.66
RIC1	-0.66
UBTF	-0.66
GRPEL1	-0.66
FBXW7	-0.66
KLF3	-0.66
FNBP4	-0.66
CPT1A	-0.66
PRPF19	-0.66
APOC3	-0.66
BIRC2	-0.66
GAPDH	-0.66
SRSF9	-0.66
FGFR1OP2	-0.66
SOD2	-0.66
C6orf62	-0.66
IK	-0.66
KPNA1	-0.66
TFDP2	-0.66
IFT57	-0.66
NCBP2	-0.66
ABHD14B	-0.66
EEF1B2	-0.66
SNX17	-0.66
SPTBN1	-0.66
FANCL	-0.66
PPP1R7	-0.66
SRSF7	-0.66
ATF2	-0.66
NFE2L2	-0.66
MRPL37	-0.66
PARK7	-0.66
PRG4	-0.66
C1orf109	-0.66
RRAGC	-0.66
B4GALT2	-0.66
BLZF1	-0.66
RPA2	-0.66
STAG1	-0.66
TTR	-0.66
TJP2	-0.66
SET	-0.66
GLE1	-0.66
MAPKAP1	-0.66
KDM3B	-0.66
TARDBP	-0.66
COPS5	-0.66
AKAP1	-0.66
PSPC1	-0.66
KHDRBS1	-0.66
COPA	-0.66
HNRNPA2B1	-0.66
SMU1	-0.66
CISD1	-0.66
ATP7B	-0.66
LRP1	-0.66
MORF4L2	-0.66
COQ8B	-0.66
NCOA3	-0.66
VAPB	-0.66
SRSF6	-0.66
USP22	-0.66
SNRPC	-0.66
H1-3	-0.66
NUP153	-0.66
DEK	-0.66
EFNB2	-0.66
TM9SF2	-0.66
SEPTIN6	-0.66
MRPS7	-0.66
NUP85	-0.66
TTF1	-0.66
CLPP	-0.66
THOC2	-0.66
SNRPD2	-0.66
MRPS26	-0.66
TMEM115	-0.66
PROZ	-0.66
UBA2	-0.66
RHOT1	-0.66
HP1BP3	-0.66
APOL2	-0.66
ATP6V1F	-0.66
DNAJB9	-0.66
NDUFA5	-0.66
COPB1	-0.66
PSMA1	-0.66
SERGEF	-0.66
FXR2	-0.66
ILF3	-0.66
PHF10	-0.66
PRKCSH	-0.66
TOMM40	-0.66
TAF4	-0.66
ADRM1	-0.66
NOL11	-0.66
COX4I1	-0.66
PSME3	-0.66
SNRPA1	-0.66
CC2D1A	-0.66
PTCD3	-0.66
H3-3B	-0.66
ZRANB2	-0.66
KDM6B	-0.66
FLOT2	-0.66
ERAL1	-0.66
PRMT7	-0.66
NIP7	-0.66
STARD13	-0.66
SRRM1	-0.66
HSPBP1	-0.66
ARNTL	-0.66
MRPS36	-0.66
RBM17	-0.66
SLCO1B1	-0.66
PHC2	-0.66
TIMM10	-0.66
TMED7	-0.66
UBQLN1	-0.66
SYNCRIP	-0.66
HNRNPA1	-0.66
OS9	-0.66
DHX9	-0.66
MRPS9	-0.66
ACTL6A	-0.66
WDR33	-0.66
STAM	-0.66
ANP32B	-0.66
POLR1E	-0.66
IL11RA	-0.66
APTX	-0.66
HINT2	-0.66
YIPF3	-0.66
TAF8	-0.66
RMDN3	-0.66
PPA2	-0.66
SCAF11	-0.66
RITA1	-0.66
TCHP	-0.66
SMARCC2	-0.66
RB1	-0.66
ANP32A	-0.66
PIF1	-0.66
PARN	-0.66
NUDT7	-0.66
NDUFB10	-0.66
PDPK1	-0.66
NCOR1	-0.66
OSBPL1A	-0.66
EIF4A3	-0.66
NFIC	-0.66
URB1	-0.66
CARM1	-0.66
SERBP1	-0.66
ANP32E	-0.66
TP53BP2	-0.66
ILF2	-0.66
GALNT2	-0.66
SNAP47	-0.66
PARP1	-0.66
SNRPG	-0.66
GOLGA4	-0.66
ARL6IP5	-0.66
ABHD10	-0.66
FIP1L1	-0.66
NDUFS6	-0.66
DDX46	-0.66
NFKBIE	-0.66
VIP	-0.66
CCT6A	-0.66
MEPCE	-0.66
NDUFB11	-0.66
RBMX	-0.66
MCPH1	-0.66
MTDH	-0.66
NFIB	-0.66
GTF3C5	-0.66
SEC16A	-0.66
NOTCH1	-0.66
TAF5	-0.66
MTA2	-0.66
CPSF7	-0.66
FAU	-0.66
SAP18	-0.66
MTMR12	-0.66
PIP4K2A	-0.66
THYN1	-0.66
MMAA	-0.66
TXNDC11	-0.66
HNRNPU	-0.66
HS2ST1	-0.66
SDHAF4	-0.66
XPC	-0.66
FLCN	-0.66
CXXC1	-0.66
EME1	-0.66
PDIA4	-0.66
ADCY8	-0.66
DRAM2	-0.66
EEF1A1	-0.66
NSMCE2	-0.66
RER1	-0.66
CFAP251	-0.66
NCK1	-0.66
H4C8	-0.66
SON	-0.66
SSU72	-0.66
CBS	-0.66
U2AF1	-0.66
RRP1B	-0.66
CFAP410	-0.66
SAFB	-0.66
PSMC2	-0.66
U2AF1L4	-0.66
SRSF2	-0.66
SENP3	-0.66
RPL26	-0.66
GBP2	-0.66
PEX19	-0.66
RBM15	-0.66
MRPL55	-0.66
DPY30	-0.66
H3-3A	-0.66
CGGBP1	-0.66
GYG1	-0.66
POLR2H	-0.66
UBXN7	-0.66
SGMS2	-0.66
RNF123	-0.66
NDUFAF2	-0.66
PRRC1	-0.66
NDUFS4	-0.66
SERINC5	-0.66
CITED2	-0.66
H2AC1	-0.66
WASHC5	-0.66
HNRNPK	-0.66
NOL6	-0.66
VCP	-0.66
STOML2	-0.66
PRPF18	-0.66
TSC1	-0.66
ZMYND19	-0.66
PRAP1	-0.66
HIF1AN	-0.66
NDUFB8	-0.66
RPL27A	-0.66
CCDC68	-0.66
GLYATL1	-0.66
CCNDBP1	-0.66
SNRPD1	-0.66
COQ4	-0.66
SP2	-0.66
CDK12	-0.66
SDHAF2	-0.66
MMADHC	-0.66
PXK	-0.66
IRF2	-0.66
ING2	-0.66
TMEM208	-0.66
CNNM3	-0.66
TET2	-0.66
VAMP5	-0.66
ASMTL	-0.66
MRPL1	-0.66
USP47	-0.66
ZNF282	-0.66
S1PR1	-0.66
GIMAP8	-0.66
PLRG1	-0.66
ZNF540	-0.66
CEBPB	-0.66
CLP1	-0.66
RARG	-0.66
OXSR1	-0.66
KDM2A	-0.66
PTPRM	-0.66
UQCRH	-0.66
JUP	-0.66
FBXW8	-0.66
CKAP5	-0.66
A2M	-0.66
BNIP3	-0.66
LPCAT4	-0.66
SEC24C	-0.66
PIDD1	-0.66
GBA	-0.66
ACAD9	-0.66
CD151	-0.66
NDUFV2	-0.66
P4HTM	-0.66
COX5A	-0.66
CYC1	-0.66
MCFD2	-0.66
PPA1	-0.66
ZNF792	-0.66
MRPS23	-0.66
MRPL41	-0.66
EXOC7	-0.66
COL18A1	-0.66
BOLA2	-0.66
NPIPA1	-0.66
DIABLO	-0.66
SNRNP35	-0.66
IRAK1	-0.66
TXNRD2	-0.66
APOO	-0.66
RXRA	-0.66
ZNF75D	-0.66
HEXIM1	-0.66
PPARA	-0.66
MCRS1	-0.66
H2AX	-0.66
SF3B3	-0.66
TSPYL1	-0.66
NIF3L1	-0.66
SULT1A1	-0.66
H2AC13	-0.66
TLE1	-0.66
H4C3	-0.66
IGF2R	-0.66
H4C11	-0.66
MAP3K5	-0.66
TOPORS	-0.66
BCO2	-0.66
H4-16	-0.66
ZNF44	-0.66
VPS13A	-0.66
AKAP17A	-0.66
LPA	-0.66
HMGN2	-0.66
OPA1	-0.66
SMC5	-0.66
TOP1	-0.66
PJA2	-0.66
H3C14	-0.66
H2BC18	-0.66
HSPA1A	-0.66
LSM2	-0.66
DHX16	-0.66
MRPS18B	-0.66
IGHG1	-0.66
RBMXL1	-0.66
VDAC1	-0.66
HEXA	-0.66
PHB2	-0.66
CCNL2	-0.66
APOC4-APOC2	-0.66
NPIPB2	-0.66
MRPL20	-0.66
AP5Z1	-0.66
MRPS6	-0.66
DDOST	-0.66
H2AJ	-0.66
PRKDC	-0.66
CHMP1B	-0.66
CNPY2	-0.66
MRPL12	-0.66
SRSF8	-0.66
OTUD7B	-0.66
RBM8A	-0.66
RPL17	-0.66
H4C15	-0.66
TAF15	-0.66
H4C12	-0.66
CBSL	-0.66
H4C6	-0.66
H2AC12	-0.66
H4C7	-0.66
U2AF1L5	-0.66
H4C5	-0.66
H4C4	-0.66
H4C2	-0.66
ZNF511-PRAP1	-0.66
C1orf112	-0.66
ANKIB1	-0.66
CYP26B1	-0.66
DBNDD1	-0.66
CFLAR	-0.66
SLC22A16	-0.66
COPZ2	-0.66
IBTK	-0.66
TMEM98	-0.66
ALDH3B1	-0.66
TTC22	-0.66
PHTF2	-0.66
CEACAM21	-0.66
TSR3	-0.66
NADK	-0.66
